#{"t_start": 1658871392.3669744, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-423.725643,51,755.08277
-414.314548,51,1826.042594
-406.286269,51,3024.928021
-412.07891,51,4357.697627
-400.976203,51,5655.896163
-418.862099,51,6995.571489
-407.747597,51,8336.223609
-417.257528,51,9682.943581
-410.550911,51,11103.3922
-411.480841,51,12698.127235
-419.179436,51,14265.232256
-410.370528,51,15895.04875
-405.557961,51,17335.160512
-399.765143,51,18895.027391
-400.021915,51,20319.694012
-411.919423,51,21617.274113
-409.31744,51,22973.508692
-401.633333,51,24219.065709
-408.56038,51,25411.756058
-392.185089,51,26613.192664
-416.853148,51,27816.736872
-416.116419,51,29032.334312
-396.606403,51,30253.484221
-406.478243,51,31446.221522
-411.715577,51,32655.648824
-409.060456,51,33874.114265
-417.578996,51,35038.533451
-414.39607,51,36187.082382
-405.185489,51,37397.093027
-412.000951,51,38594.408821
-417.480838,51,39748.262369
-381.10072,51,40914.500682
-396.599534,51,42101.321664
-391.494369,51,43290.658376
-383.270154,51,44479.706335
-380.934048,51,45661.824314
-415.077266,51,46830.106511
-393.127529,51,48012.059466
-390.472387,51,48609.941516
-386.598,51,49822.730553
-387.53689,51,51010.546183
-379.969308,51,52190.952772
-400.778117,51,53400.961212
-400.906283,51,54594.23247
-377.956862,51,55766.429676
-403.425689,51,57036.365053
-405.373061,51,58227.335465
-352.039985,51,59451.561823
-387.173382,51,60625.920979
-369.674698,51,61824.149742
-385.319165,51,63067.14085
-349.879382,51,64271.432819
-388.80568,51,65457.998648
-341.971667,51,66662.189507
-357.191082,51,67872.164185
-383.192273,51,68535.489709
-367.710254,51,69341.037997
-342.992659,51,70544.414185
-348.66589,51,71807.018373
-351.004079,51,73045.550722
-335.014273,51,74270.013178
-358.573734,51,75509.928291
-336.585782,51,76759.274269
-341.080175,51,77979.387273
-324.385107,51,79181.391745
-328.838381,51,80362.547905
-318.177445,51,81568.792016
-336.192227,51,82729.443672
-334.471256,51,83904.938629
-340.121204,51,85101.566696
-355.974176,51,86320.331106
-291.597756,51,87512.670655
-321.665119,51,88655.42295
-300.059422,51,89817.389713
-318.402318,51,91003.176983
-280.74154,51,92241.215042
-279.775257,51,93455.366365
-282.48285,51,94640.677428
-302.63742,51,95842.340087
-289.042646,51,97039.672709
-287.36734,51,98211.359744
-295.426974,51,99398.410599
-280.435175,51,100618.668569
-299.413342,51,101803.917591
-300.084913,51,103008.7501
-306.626912,51,104177.913038
-278.672334,51,105401.116341
-320.293242,51,106575.75559
-288.911624,51,107788.718073
-245.192593,51,108988.28949
-282.724366,51,110198.10784
-279.216138,51,111413.876128
-286.064348,51,112618.488814
-253.81499,51,113820.573129
-250.955589,51,115048.031258
-272.483701,51,116259.815235
-275.741234,51,117529.581412
-254.459125,51,118750.092036
-236.670825,51,119949.092574
-226.305079,47,121085.916527
-278.481253,51,122298.855327
-153.100805,34,123134.377968
-170.447096,33,124003.935364
-305.396642,51,125225.892375
-126.574661,24,125787.950498
-251.057249,50,126995.098336
-278.92355,51,128221.461984
-166.117221,34,129052.183405
-225.633019,51,130300.574138
-248.559708,51,131501.713306
-225.290022,51,132742.979468
-150.043308,35,133596.75822
-150.165616,37,134418.228694
-123.699723,25,135049.34294
-159.216007,31,135782.535367
-130.98769,36,136650.907151
-99.409641,20,137137.875142
-189.35341,43,137952.341481
-98.75408,18,138267.966747
-79.570932,14,138592.105399
-130.393478,25,139476.064191
-103.574666,20,139941.538223
-100.245889,20,140442.881759
-104.603327,19,140898.501005
-76.360984,16,141253.487786
-72.365826,17,141689.135958
-81.3392,14,142010.137632
-96.712858,19,142442.732344
-100.703779,21,142983.735519
-78.624914,16,143341.294526
-78.635987,15,143705.812372
-101.123354,20,144207.995565
-76.497317,15,144558.037709
-90.973522,17,144968.68293
-111.086278,22,145529.999244
-89.923794,16,145903.251618
-93.972731,20,146367.975084
-83.800497,23,146939.354515
-78.734156,16,147317.103258
-87.282024,19,147814.669884
-69.904369,14,148142.751787
-94.053284,20,148625.702948
-60.034961,11,148922.68772
-103.123087,27,149570.513539
-78.195813,16,149935.760639
-85.507644,18,150413.727278
-51.8695,11,150681.200663
-84.708116,17,151067.053762
-110.323419,26,151716.197437
-64.255272,12,151992.650237
-75.729362,14,152327.956289
-54.396488,12,152661.65274
-65.39694,12,152937.48657
-73.116797,14,153262.542813
-61.018693,12,153554.697572
-63.742991,13,153877.849119
-67.384834,13,154203.388558
-54.712496,11,154457.674966
-68.617175,12,154743.659981
-51.091029,10,155019.395705
-81.503866,19,155473.017624
-76.475924,15,155831.05947
-67.628129,14,156168.979671
-61.819345,12,156495.148435
-53.548012,10,156725.246111
-77.720205,15,157073.878912
-56.635363,11,157345.399894
-54.878914,11,157650.215936
-64.846861,13,157957.04411
-55.330521,12,158244.772447
-58.160618,11,158523.364533
-57.500324,13,158863.541526
-53.983892,11,159130.03041
-77.238851,15,159497.513128
-74.442164,15,159863.510722
-58.07798,11,160158.262021
